node,degree,clustering_coefficient,degree_group
R_594832601,1,0.0,"(0.641, 36.8]"
R_580278577,1,0.0,"(0.641, 36.8]"
R_538553958,1,0.0,"(0.641, 36.8]"
R_627807212,1,0.0,"(0.641, 36.8]"
R_469828818,1,0.0,"(0.641, 36.8]"
R_103172419,1,0.0,"(0.641, 36.8]"
R_139405400,1,0.0,"(0.641, 36.8]"
R_612401200,1,0.0,"(0.641, 36.8]"
R_618929835,1,0.0,"(0.641, 36.8]"
R_589679365,1,0.0,"(0.641, 36.8]"
R_569796349,1,0.0,"(0.641, 36.8]"
R_562377431,1,0.0,"(0.641, 36.8]"
R_610041753,1,0.0,"(0.641, 36.8]"
R_551224363,1,0.0,"(0.641, 36.8]"
R_360264486,1,0.0,"(0.641, 36.8]"
R_161979323,1,0.0,"(0.641, 36.8]"
R_461622431,1,0.0,"(0.641, 36.8]"
R_16309670,1,0.0,"(0.641, 36.8]"
R_1194027,1,0.0,"(0.641, 36.8]"
R_1523106,1,0.0,"(0.641, 36.8]"
R_70116337,1,0.0,"(0.641, 36.8]"
R_29312746,1,0.0,"(0.641, 36.8]"
R_419571031,1,0.0,"(0.641, 36.8]"
R_210788647,1,0.0,"(0.641, 36.8]"
R_536597221,1,0.0,"(0.641, 36.8]"
R_719631656,1,0.0,"(0.641, 36.8]"
R_606621582,1,0.0,"(0.641, 36.8]"
R_730636141,1,0.0,"(0.641, 36.8]"
R_244958571,1,0.0,"(0.641, 36.8]"
R_35823699,2,0.0,"(0.641, 36.8]"
R_695088395,1,0.0,"(0.641, 36.8]"
R_707243382,1,0.0,"(0.641, 36.8]"
R_275100970,1,0.0,"(0.641, 36.8]"
R_59239347,1,0.0,"(0.641, 36.8]"
R_28986292,1,0.0,"(0.641, 36.8]"
R_595136650,1,0.0,"(0.641, 36.8]"
R_616172283,1,0.0,"(0.641, 36.8]"
R_595551370,1,0.0,"(0.641, 36.8]"
R_660165769,1,0.0,"(0.641, 36.8]"
R_700350060,1,0.0,"(0.641, 36.8]"
R_511904347,1,0.0,"(0.641, 36.8]"
R_725211825,1,0.0,"(0.641, 36.8]"
R_320542358,1,0.0,"(0.641, 36.8]"
R_517972406,1,0.0,"(0.641, 36.8]"
R_69857712,3,0.0,"(0.641, 36.8]"
R_228829544,1,0.0,"(0.641, 36.8]"
R_588657173,1,0.0,"(0.641, 36.8]"
R_109404010,1,0.0,"(0.641, 36.8]"
R_204949228,1,0.0,"(0.641, 36.8]"
R_679777282,1,0.0,"(0.641, 36.8]"
R_400492523,1,0.0,"(0.641, 36.8]"
R_7437073,78,0.0,"(72.6, 108.4]"
R_606453630,1,0.0,"(0.641, 36.8]"
R_17238321,1,0.0,"(0.641, 36.8]"
R_484398532,1,0.0,"(0.641, 36.8]"
R_244123773,1,0.0,"(0.641, 36.8]"
R_25372501,1,0.0,"(0.641, 36.8]"
R_2988730,2,0.0,"(0.641, 36.8]"
R_263463271,2,0.0,"(0.641, 36.8]"
R_547948072,1,0.0,"(0.641, 36.8]"
R_435908560,1,0.0,"(0.641, 36.8]"
R_586818209,1,0.0,"(0.641, 36.8]"
R_489056993,1,0.0,"(0.641, 36.8]"
R_138707242,1,0.0,"(0.641, 36.8]"
R_35897457,1,0.0,"(0.641, 36.8]"
R_216254547,1,0.0,"(0.641, 36.8]"
R_8249948,1,0.0,"(0.641, 36.8]"
R_36161366,1,0.0,"(0.641, 36.8]"
R_65120226,1,0.0,"(0.641, 36.8]"
R_176524785,1,0.0,"(0.641, 36.8]"
R_47264649,1,0.0,"(0.641, 36.8]"
R_357684878,1,0.0,"(0.641, 36.8]"
R_416307049,1,0.0,"(0.641, 36.8]"
R_20015974,1,0.0,"(0.641, 36.8]"
R_414487414,1,0.0,"(0.641, 36.8]"
R_8484604,1,0.0,"(0.641, 36.8]"
R_363917569,1,0.0,"(0.641, 36.8]"
R_448362311,1,0.0,"(0.641, 36.8]"
R_53279870,1,0.0,"(0.641, 36.8]"
R_42149336,1,0.0,"(0.641, 36.8]"
R_659662963,1,0.0,"(0.641, 36.8]"
R_638496924,1,0.0,"(0.641, 36.8]"
R_70346903,1,0.0,"(0.641, 36.8]"
R_527522464,1,0.0,"(0.641, 36.8]"
R_303967701,1,0.0,"(0.641, 36.8]"
R_291570,1,0.0,"(0.641, 36.8]"
R_52607837,1,0.0,"(0.641, 36.8]"
R_117701523,1,0.0,"(0.641, 36.8]"
R_151740965,1,0.0,"(0.641, 36.8]"
R_151717145,1,0.0,"(0.641, 36.8]"
R_157397583,1,0.0,"(0.641, 36.8]"
R_178462340,1,0.0,"(0.641, 36.8]"
R_20364355,1,0.0,"(0.641, 36.8]"
R_691683,1,0.0,"(0.641, 36.8]"
R_10637893,1,0.0,"(0.641, 36.8]"
R_590029543,1,0.0,"(0.641, 36.8]"
R_343883550,1,0.0,"(0.641, 36.8]"
R_344711168,11,0.0,"(0.641, 36.8]"
R_64404140,3,0.0,"(0.641, 36.8]"
R_21488145,1,0.0,"(0.641, 36.8]"
R_113512596,1,0.0,"(0.641, 36.8]"
R_18413405,1,0.0,"(0.641, 36.8]"
R_35529429,1,0.0,"(0.641, 36.8]"
R_49670957,19,0.0,"(0.641, 36.8]"
R_214566843,1,0.0,"(0.641, 36.8]"
R_290871583,1,0.0,"(0.641, 36.8]"
R_662491370,1,0.0,"(0.641, 36.8]"
R_22883472,1,0.0,"(0.641, 36.8]"
R_640965999,1,0.0,"(0.641, 36.8]"
R_12791642,1,0.0,"(0.641, 36.8]"
R_323046430,1,0.0,"(0.641, 36.8]"
R_39945883,1,0.0,"(0.641, 36.8]"
R_632964098,1,0.0,"(0.641, 36.8]"
R_280356979,1,0.0,"(0.641, 36.8]"
R_179344069,1,0.0,"(0.641, 36.8]"
R_2074703,1,0.0,"(0.641, 36.8]"
R_42652543,1,0.0,"(0.641, 36.8]"
R_644742603,10,0.022222222222222223,"(0.641, 36.8]"
R_183302822,1,0.0,"(0.641, 36.8]"
R_665868048,1,0.0,"(0.641, 36.8]"
R_639712595,1,0.0,"(0.641, 36.8]"
R_200271950,1,0.0,"(0.641, 36.8]"
R_41824974,1,0.0,"(0.641, 36.8]"
R_596047527,1,0.0,"(0.641, 36.8]"
R_672891998,1,0.0,"(0.641, 36.8]"
R_668207668,1,0.0,"(0.641, 36.8]"
R_507829396,11,0.03636363636363636,"(0.641, 36.8]"
R_632011964,1,0.0,"(0.641, 36.8]"
R_507885417,1,0.0,"(0.641, 36.8]"
R_11162159,1,0.0,"(0.641, 36.8]"
R_688337960,1,0.0,"(0.641, 36.8]"
R_144573225,1,0.0,"(0.641, 36.8]"
R_254116626,1,0.0,"(0.641, 36.8]"
R_255043026,1,0.0,"(0.641, 36.8]"
R_570491818,1,0.0,"(0.641, 36.8]"
R_659525866,1,0.0,"(0.641, 36.8]"
R_580539035,1,0.0,"(0.641, 36.8]"
R_499312846,1,0.0,"(0.641, 36.8]"
R_71415280,1,0.0,"(0.641, 36.8]"
R_169656159,1,0.0,"(0.641, 36.8]"
R_279622976,1,0.0,"(0.641, 36.8]"
R_696899371,1,0.0,"(0.641, 36.8]"
R_161689193,1,0.0,"(0.641, 36.8]"
R_150225803,1,0.0,"(0.641, 36.8]"
R_643338729,1,0.0,"(0.641, 36.8]"
R_375724253,1,0.0,"(0.641, 36.8]"
R_540538268,1,0.0,"(0.641, 36.8]"
R_269560571,1,0.0,"(0.641, 36.8]"
R_621959440,1,0.0,"(0.641, 36.8]"
R_60705418,1,0.0,"(0.641, 36.8]"
R_356362815,1,0.0,"(0.641, 36.8]"
R_653302856,1,0.0,"(0.641, 36.8]"
R_651265676,1,0.0,"(0.641, 36.8]"
R_33196459,1,0.0,"(0.641, 36.8]"
R_41681600,1,0.0,"(0.641, 36.8]"
R_2902935,1,0.0,"(0.641, 36.8]"
R_183095067,1,0.0,"(0.641, 36.8]"
R_162643764,1,0.0,"(0.641, 36.8]"
R_192689401,1,0.0,"(0.641, 36.8]"
R_2516976,1,0.0,"(0.641, 36.8]"
R_675740952,1,0.0,"(0.641, 36.8]"
R_418433841,1,0.0,"(0.641, 36.8]"
R_36960321,3,0.0,"(0.641, 36.8]"
R_120157734,1,0.0,"(0.641, 36.8]"
R_372560122,1,0.0,"(0.641, 36.8]"
R_674469838,1,0.0,"(0.641, 36.8]"
R_105769029,1,0.0,"(0.641, 36.8]"
R_106898220,1,0.0,"(0.641, 36.8]"
R_555777595,1,0.0,"(0.641, 36.8]"
R_240819531,1,0.0,"(0.641, 36.8]"
R_654972120,1,0.0,"(0.641, 36.8]"
R_599547518,1,0.0,"(0.641, 36.8]"
R_315928700,1,0.0,"(0.641, 36.8]"
R_72308037,1,0.0,"(0.641, 36.8]"
R_261265804,1,0.0,"(0.641, 36.8]"
R_692131054,1,0.0,"(0.641, 36.8]"
R_119590498,1,0.0,"(0.641, 36.8]"
R_631322234,1,0.0,"(0.641, 36.8]"
R_325701502,1,0.0,"(0.641, 36.8]"
R_22558387,1,0.0,"(0.641, 36.8]"
R_4015965,1,0.0,"(0.641, 36.8]"
R_464893163,1,0.0,"(0.641, 36.8]"
R_37282287,1,0.0,"(0.641, 36.8]"
R_34905043,1,0.0,"(0.641, 36.8]"
R_144749268,1,0.0,"(0.641, 36.8]"
R_372675120,1,0.0,"(0.641, 36.8]"
R_115969499,1,0.0,"(0.641, 36.8]"
R_701495725,1,0.0,"(0.641, 36.8]"
R_576431865,1,0.0,"(0.641, 36.8]"
R_462355231,1,0.0,"(0.641, 36.8]"
R_360961757,1,0.0,"(0.641, 36.8]"
R_455229168,1,0.0,"(0.641, 36.8]"
R_145880460,1,0.0,"(0.641, 36.8]"
R_389390208,1,0.0,"(0.641, 36.8]"
R_617784208,1,0.0,"(0.641, 36.8]"
R_511184120,1,0.0,"(0.641, 36.8]"
R_542103239,1,0.0,"(0.641, 36.8]"
R_652705781,1,0.0,"(0.641, 36.8]"
R_613368284,1,0.0,"(0.641, 36.8]"
R_322947344,1,0.0,"(0.641, 36.8]"
R_727984776,1,0.0,"(0.641, 36.8]"
R_29207621,1,0.0,"(0.641, 36.8]"
R_525087484,1,0.0,"(0.641, 36.8]"
R_192631273,1,0.0,"(0.641, 36.8]"
R_67680905,1,0.0,"(0.641, 36.8]"
R_236106066,1,0.0,"(0.641, 36.8]"
R_451988788,1,0.0,"(0.641, 36.8]"
R_538166046,1,0.0,"(0.641, 36.8]"
R_458807284,1,0.0,"(0.641, 36.8]"
R_330590745,1,0.0,"(0.641, 36.8]"
R_5543519,1,0.0,"(0.641, 36.8]"
R_201885288,1,0.0,"(0.641, 36.8]"
R_1575956,1,0.0,"(0.641, 36.8]"
R_458035827,1,0.0,"(0.641, 36.8]"
R_180226750,1,0.0,"(0.641, 36.8]"
R_7184464,1,0.0,"(0.641, 36.8]"
R_713048114,1,0.0,"(0.641, 36.8]"
R_314384911,1,0.0,"(0.641, 36.8]"
R_1680909,1,0.0,"(0.641, 36.8]"
R_736527492,1,0.0,"(0.641, 36.8]"
R_141621344,1,0.0,"(0.641, 36.8]"
R_370007792,1,0.0,"(0.641, 36.8]"
R_130370449,1,0.0,"(0.641, 36.8]"
R_125234630,7,0.09523809523809523,"(0.641, 36.8]"
R_500338009,1,0.0,"(0.641, 36.8]"
R_628024350,1,0.0,"(0.641, 36.8]"
R_23247808,30,0.0022988505747126436,"(0.641, 36.8]"
R_579730545,1,0.0,"(0.641, 36.8]"
R_339098424,1,0.0,"(0.641, 36.8]"
R_558921832,1,0.0,"(0.641, 36.8]"
R_733067491,1,0.0,"(0.641, 36.8]"
R_156066420,1,0.0,"(0.641, 36.8]"
R_242856167,1,0.0,"(0.641, 36.8]"
R_127425805,1,0.0,"(0.641, 36.8]"
R_89197041,1,0.0,"(0.641, 36.8]"
R_14128006,1,0.0,"(0.641, 36.8]"
R_295807341,1,0.0,"(0.641, 36.8]"
R_403331298,1,0.0,"(0.641, 36.8]"
R_52618352,1,0.0,"(0.641, 36.8]"
R_608460831,1,0.0,"(0.641, 36.8]"
R_586468701,1,0.0,"(0.641, 36.8]"
R_447225444,1,0.0,"(0.641, 36.8]"
R_91287861,1,0.0,"(0.641, 36.8]"
R_26371893,1,0.0,"(0.641, 36.8]"
R_505828636,1,0.0,"(0.641, 36.8]"
R_226992639,1,0.0,"(0.641, 36.8]"
R_57182064,1,0.0,"(0.641, 36.8]"
R_3237873,1,0.0,"(0.641, 36.8]"
R_300200809,1,0.0,"(0.641, 36.8]"
R_40029196,1,0.0,"(0.641, 36.8]"
R_509101213,1,0.0,"(0.641, 36.8]"
R_660095218,1,0.0,"(0.641, 36.8]"
R_356756,1,0.0,"(0.641, 36.8]"
R_632020895,1,0.0,"(0.641, 36.8]"
R_116585275,1,0.0,"(0.641, 36.8]"
R_16740838,1,0.0,"(0.641, 36.8]"
R_583914239,1,0.0,"(0.641, 36.8]"
R_49145686,1,0.0,"(0.641, 36.8]"
R_98198980,1,0.0,"(0.641, 36.8]"
R_223442049,1,0.0,"(0.641, 36.8]"
R_169454043,1,0.0,"(0.641, 36.8]"
R_142473200,1,0.0,"(0.641, 36.8]"
R_54412018,2,0.0,"(0.641, 36.8]"
R_2484785,1,0.0,"(0.641, 36.8]"
R_1512899,1,0.0,"(0.641, 36.8]"
R_189447606,1,0.0,"(0.641, 36.8]"
R_64113634,1,0.0,"(0.641, 36.8]"
R_516464713,1,0.0,"(0.641, 36.8]"
R_520568524,1,0.0,"(0.641, 36.8]"
R_6810719,1,0.0,"(0.641, 36.8]"
R_720766402,1,0.0,"(0.641, 36.8]"
R_280818415,1,0.0,"(0.641, 36.8]"
R_164999650,1,0.0,"(0.641, 36.8]"
R_222501873,1,0.0,"(0.641, 36.8]"
R_45732002,16,0.0,"(0.641, 36.8]"
R_2564522,1,0.0,"(0.641, 36.8]"
R_4564034,1,0.0,"(0.641, 36.8]"
R_21985130,5,0.0,"(0.641, 36.8]"
R_15450627,1,0.0,"(0.641, 36.8]"
R_401621478,1,0.0,"(0.641, 36.8]"
R_31261671,1,0.0,"(0.641, 36.8]"
R_385356389,3,0.0,"(0.641, 36.8]"
R_523506543,1,0.0,"(0.641, 36.8]"
R_143379187,1,0.0,"(0.641, 36.8]"
R_306382967,1,0.0,"(0.641, 36.8]"
R_146722095,1,0.0,"(0.641, 36.8]"
R_34655771,1,0.0,"(0.641, 36.8]"
R_463656695,1,0.0,"(0.641, 36.8]"
R_145976381,1,0.0,"(0.641, 36.8]"
R_9435153,1,0.0,"(0.641, 36.8]"
R_439278330,1,0.0,"(0.641, 36.8]"
R_30321994,1,0.0,"(0.641, 36.8]"
R_13379995,1,0.0,"(0.641, 36.8]"
R_109803086,1,0.0,"(0.641, 36.8]"
R_39573021,1,0.0,"(0.641, 36.8]"
R_515135906,1,0.0,"(0.641, 36.8]"
R_52509220,1,0.0,"(0.641, 36.8]"
R_69365079,1,0.0,"(0.641, 36.8]"
R_9817834,1,0.0,"(0.641, 36.8]"
R_14532176,1,0.0,"(0.641, 36.8]"
R_237459124,1,0.0,"(0.641, 36.8]"
R_421609857,1,0.0,"(0.641, 36.8]"
R_35100117,1,0.0,"(0.641, 36.8]"
R_308044189,1,0.0,"(0.641, 36.8]"
R_124275922,1,0.0,"(0.641, 36.8]"
R_543276238,26,0.0,"(0.641, 36.8]"
R_570104815,1,0.0,"(0.641, 36.8]"
R_343191804,1,0.0,"(0.641, 36.8]"
R_586220513,1,0.0,"(0.641, 36.8]"
R_319168169,1,0.0,"(0.641, 36.8]"
R_613781236,1,0.0,"(0.641, 36.8]"
R_564722430,1,0.0,"(0.641, 36.8]"
R_584729999,1,0.0,"(0.641, 36.8]"
R_563169255,1,0.0,"(0.641, 36.8]"
R_517745858,1,0.0,"(0.641, 36.8]"
R_695372858,1,0.0,"(0.641, 36.8]"
R_652802536,1,0.0,"(0.641, 36.8]"
R_693214374,1,0.0,"(0.641, 36.8]"
R_607721976,1,0.0,"(0.641, 36.8]"
R_108920680,1,0.0,"(0.641, 36.8]"
R_604144324,1,0.0,"(0.641, 36.8]"
R_665687435,1,0.0,"(0.641, 36.8]"
R_598100760,1,0.0,"(0.641, 36.8]"
R_124315604,1,0.0,"(0.641, 36.8]"
R_39519916,1,0.0,"(0.641, 36.8]"
R_473235285,12,0.045454545454545456,"(0.641, 36.8]"
R_159351868,1,0.0,"(0.641, 36.8]"
R_632917179,1,0.0,"(0.641, 36.8]"
R_529961568,1,0.0,"(0.641, 36.8]"
R_231150319,1,0.0,"(0.641, 36.8]"
R_364992209,1,0.0,"(0.641, 36.8]"
R_67904342,2,0.0,"(0.641, 36.8]"
R_68838259,1,0.0,"(0.641, 36.8]"
R_87414843,6,0.0,"(0.641, 36.8]"
R_162201964,1,0.0,"(0.641, 36.8]"
R_131584258,1,0.0,"(0.641, 36.8]"
R_193056466,1,0.0,"(0.641, 36.8]"
R_1588844,1,0.0,"(0.641, 36.8]"
R_650162930,1,0.0,"(0.641, 36.8]"
R_731399117,1,0.0,"(0.641, 36.8]"
R_598777111,1,0.0,"(0.641, 36.8]"
R_207663235,5,0.1,"(0.641, 36.8]"
R_707795660,1,0.0,"(0.641, 36.8]"
R_173228436,1,0.0,"(0.641, 36.8]"
R_35339348,1,0.0,"(0.641, 36.8]"
R_460293724,1,0.0,"(0.641, 36.8]"
R_600088427,1,0.0,"(0.641, 36.8]"
R_168712350,13,0.05128205128205128,"(0.641, 36.8]"
R_679837577,1,0.0,"(0.641, 36.8]"
R_177216640,1,0.0,"(0.641, 36.8]"
R_599781615,1,0.0,"(0.641, 36.8]"
R_313801701,1,0.0,"(0.641, 36.8]"
R_238683847,1,0.0,"(0.641, 36.8]"
R_608030247,1,0.0,"(0.641, 36.8]"
R_178462204,1,0.0,"(0.641, 36.8]"
R_131738270,1,0.0,"(0.641, 36.8]"
R_56214716,1,0.0,"(0.641, 36.8]"
R_674773779,1,0.0,"(0.641, 36.8]"
R_183477487,1,0.0,"(0.641, 36.8]"
R_55401642,1,0.0,"(0.641, 36.8]"
R_7467217,1,0.0,"(0.641, 36.8]"
R_680781965,1,0.0,"(0.641, 36.8]"
R_10364381,1,0.0,"(0.641, 36.8]"
R_599604319,1,0.0,"(0.641, 36.8]"
R_115575640,1,0.0,"(0.641, 36.8]"
R_35810174,1,0.0,"(0.641, 36.8]"
R_35051820,1,0.0,"(0.641, 36.8]"
R_14904540,1,0.0,"(0.641, 36.8]"
R_416356262,1,0.0,"(0.641, 36.8]"
R_26782461,1,0.0,"(0.641, 36.8]"
R_67753070,1,0.0,"(0.641, 36.8]"
R_4604367,13,0.0,"(0.641, 36.8]"
R_163071182,1,0.0,"(0.641, 36.8]"
R_297768162,1,0.0,"(0.641, 36.8]"
R_76748754,1,0.0,"(0.641, 36.8]"
R_240328897,1,0.0,"(0.641, 36.8]"
R_2804383,1,0.0,"(0.641, 36.8]"
R_6973491,1,0.0,"(0.641, 36.8]"
R_26628954,1,0.0,"(0.641, 36.8]"
R_90541149,32,0.06048387096774194,"(0.641, 36.8]"
R_240488592,2,0.0,"(0.641, 36.8]"
R_1931356,1,0.0,"(0.641, 36.8]"
R_1257070,1,0.0,"(0.641, 36.8]"
R_55643245,1,0.0,"(0.641, 36.8]"
R_15730865,1,0.0,"(0.641, 36.8]"
R_17516793,1,0.0,"(0.641, 36.8]"
R_379939977,1,0.0,"(0.641, 36.8]"
R_218629347,1,0.0,"(0.641, 36.8]"
R_91715647,6,0.0,"(0.641, 36.8]"
R_1446467,1,0.0,"(0.641, 36.8]"
R_89215652,1,0.0,"(0.641, 36.8]"
R_91262163,1,0.0,"(0.641, 36.8]"
R_776374,1,0.0,"(0.641, 36.8]"
R_16189524,39,0.0,"(36.8, 72.6]"
R_3604157,1,0.0,"(0.641, 36.8]"
R_475599,1,0.0,"(0.641, 36.8]"
R_7639232,1,0.0,"(0.641, 36.8]"
R_3955647,1,0.0,"(0.641, 36.8]"
R_1908577,1,0.0,"(0.641, 36.8]"
R_23351479,1,0.0,"(0.641, 36.8]"
R_1705960,1,0.0,"(0.641, 36.8]"
R_50007393,1,0.0,"(0.641, 36.8]"
R_2358108,1,0.0,"(0.641, 36.8]"
R_7508411,1,0.0,"(0.641, 36.8]"
R_687836,1,0.0,"(0.641, 36.8]"
R_637123040,1,0.0,"(0.641, 36.8]"
R_661722274,1,0.0,"(0.641, 36.8]"
R_686294266,1,0.0,"(0.641, 36.8]"
R_729539784,1,0.0,"(0.641, 36.8]"
R_53418103,1,0.0,"(0.641, 36.8]"
R_676960961,1,0.0,"(0.641, 36.8]"
R_86639356,1,0.0,"(0.641, 36.8]"
R_690165495,1,0.0,"(0.641, 36.8]"
R_670144921,1,0.0,"(0.641, 36.8]"
R_137724480,1,0.0,"(0.641, 36.8]"
R_276189831,1,0.0,"(0.641, 36.8]"
R_207585477,1,0.0,"(0.641, 36.8]"
R_655426302,1,0.0,"(0.641, 36.8]"
R_658917400,1,0.0,"(0.641, 36.8]"
R_664913428,1,0.0,"(0.641, 36.8]"
R_296070150,1,0.0,"(0.641, 36.8]"
R_172491601,1,0.0,"(0.641, 36.8]"
R_72628350,1,0.0,"(0.641, 36.8]"
R_673829675,1,0.0,"(0.641, 36.8]"
R_599938138,1,0.0,"(0.641, 36.8]"
R_596668153,1,0.0,"(0.641, 36.8]"
R_601599569,1,0.0,"(0.641, 36.8]"
R_641028344,1,0.0,"(0.641, 36.8]"
R_252523575,1,0.0,"(0.641, 36.8]"
R_643985801,1,0.0,"(0.641, 36.8]"
R_630562932,1,0.0,"(0.641, 36.8]"
R_706668512,1,0.0,"(0.641, 36.8]"
R_547279625,1,0.0,"(0.641, 36.8]"
R_206686299,17,0.0,"(0.641, 36.8]"
R_157827731,1,0.0,"(0.641, 36.8]"
R_259542436,6,0.0,"(0.641, 36.8]"
R_26038648,1,0.0,"(0.641, 36.8]"
R_4879511,1,0.0,"(0.641, 36.8]"
R_24747723,1,0.0,"(0.641, 36.8]"
R_291675222,4,0.0,"(0.641, 36.8]"
R_381967785,1,0.0,"(0.641, 36.8]"
R_260351573,1,0.0,"(0.641, 36.8]"
R_383707539,1,0.0,"(0.641, 36.8]"
R_511030127,5,0.0,"(0.641, 36.8]"
R_266179818,1,0.0,"(0.641, 36.8]"
R_242970900,1,0.0,"(0.641, 36.8]"
R_279258716,1,0.0,"(0.641, 36.8]"
R_94562173,1,0.0,"(0.641, 36.8]"
R_5683653,10,0.08888888888888889,"(0.641, 36.8]"
R_243808437,1,0.0,"(0.641, 36.8]"
R_129640825,1,0.0,"(0.641, 36.8]"
R_269238359,1,0.0,"(0.641, 36.8]"
R_165954705,2,0.0,"(0.641, 36.8]"
R_3788366,11,0.0,"(0.641, 36.8]"
R_730664515,1,0.0,"(0.641, 36.8]"
R_179553396,1,0.0,"(0.641, 36.8]"
R_342249231,1,0.0,"(0.641, 36.8]"
R_97462285,1,0.0,"(0.641, 36.8]"
R_489071239,1,0.0,"(0.641, 36.8]"
R_146879533,1,0.0,"(0.641, 36.8]"
R_576336363,1,0.0,"(0.641, 36.8]"
R_32795118,1,0.0,"(0.641, 36.8]"
R_196587809,1,0.0,"(0.641, 36.8]"
R_47662468,1,0.0,"(0.641, 36.8]"
R_92329433,10,0.0,"(0.641, 36.8]"
R_676083065,1,0.0,"(0.641, 36.8]"
R_199813084,1,0.0,"(0.641, 36.8]"
R_142890794,1,0.0,"(0.641, 36.8]"
R_303703887,1,0.0,"(0.641, 36.8]"
R_216069489,1,0.0,"(0.641, 36.8]"
R_528766495,12,0.015151515151515152,"(0.641, 36.8]"
R_682003431,1,0.0,"(0.641, 36.8]"
R_656451949,1,0.0,"(0.641, 36.8]"
R_664610555,1,0.0,"(0.641, 36.8]"
R_610621674,1,0.0,"(0.641, 36.8]"
R_596860245,1,0.0,"(0.641, 36.8]"
R_162548942,1,0.0,"(0.641, 36.8]"
R_531326684,1,0.0,"(0.641, 36.8]"
R_287279910,1,0.0,"(0.641, 36.8]"
R_37631091,1,0.0,"(0.641, 36.8]"
R_23465977,1,0.0,"(0.641, 36.8]"
R_323389945,4,0.0,"(0.641, 36.8]"
R_557988291,1,0.0,"(0.641, 36.8]"
R_13150250,1,0.0,"(0.641, 36.8]"
R_341523730,1,0.0,"(0.641, 36.8]"
R_73235061,12,0.0,"(0.641, 36.8]"
R_15661465,1,0.0,"(0.641, 36.8]"
R_735981,1,0.0,"(0.641, 36.8]"
R_441299511,6,0.0,"(0.641, 36.8]"
R_482457819,1,0.0,"(0.641, 36.8]"
R_54360307,1,0.0,"(0.641, 36.8]"
R_454981666,7,0.0,"(0.641, 36.8]"
R_298439529,1,0.0,"(0.641, 36.8]"
R_639434928,13,0.0,"(0.641, 36.8]"
R_549230701,2,0.0,"(0.641, 36.8]"
R_2718248,1,0.0,"(0.641, 36.8]"
R_349241,1,0.0,"(0.641, 36.8]"
R_560495,1,0.0,"(0.641, 36.8]"
R_57182606,1,0.0,"(0.641, 36.8]"
R_29845767,1,0.0,"(0.641, 36.8]"
R_409388445,1,0.0,"(0.641, 36.8]"
R_191988685,1,0.0,"(0.641, 36.8]"
R_273601619,1,0.0,"(0.641, 36.8]"
R_529408708,1,0.0,"(0.641, 36.8]"
R_201118306,1,0.0,"(0.641, 36.8]"
R_232099133,1,0.0,"(0.641, 36.8]"
R_970147,1,0.0,"(0.641, 36.8]"
R_93205500,1,0.0,"(0.641, 36.8]"
R_137869753,9,0.0,"(0.641, 36.8]"
R_675769914,1,0.0,"(0.641, 36.8]"
R_648899724,1,0.0,"(0.641, 36.8]"
R_143840299,1,0.0,"(0.641, 36.8]"
R_143839054,1,0.0,"(0.641, 36.8]"
R_143841882,1,0.0,"(0.641, 36.8]"
R_436664109,1,0.0,"(0.641, 36.8]"
R_21772838,1,0.0,"(0.641, 36.8]"
R_687171752,1,0.0,"(0.641, 36.8]"
R_684061670,1,0.0,"(0.641, 36.8]"
R_412264930,1,0.0,"(0.641, 36.8]"
R_551375812,1,0.0,"(0.641, 36.8]"
R_46379698,1,0.0,"(0.641, 36.8]"
R_560789243,1,0.0,"(0.641, 36.8]"
R_394789638,1,0.0,"(0.641, 36.8]"
R_256736474,1,0.0,"(0.641, 36.8]"
R_1374129,12,0.0,"(0.641, 36.8]"
R_316761074,1,0.0,"(0.641, 36.8]"
R_469345703,1,0.0,"(0.641, 36.8]"
R_456672881,1,0.0,"(0.641, 36.8]"
R_297348383,1,0.0,"(0.641, 36.8]"
R_581655463,1,0.0,"(0.641, 36.8]"
R_157821911,1,0.0,"(0.641, 36.8]"
R_611146887,1,0.0,"(0.641, 36.8]"
R_456672770,1,0.0,"(0.641, 36.8]"
R_79901405,5,0.0,"(0.641, 36.8]"
R_197584193,2,0.0,"(0.641, 36.8]"
R_79907973,1,0.0,"(0.641, 36.8]"
R_509680851,1,0.0,"(0.641, 36.8]"
R_600034692,1,0.0,"(0.641, 36.8]"
R_664816265,2,0.0,"(0.641, 36.8]"
R_199060308,1,0.0,"(0.641, 36.8]"
R_469877060,1,0.0,"(0.641, 36.8]"
R_403449752,1,0.0,"(0.641, 36.8]"
R_650959196,1,0.0,"(0.641, 36.8]"
R_234798675,1,0.0,"(0.641, 36.8]"
R_196758769,1,0.0,"(0.641, 36.8]"
R_664938238,1,0.0,"(0.641, 36.8]"
R_437485701,1,0.0,"(0.641, 36.8]"
R_645293852,1,0.0,"(0.641, 36.8]"
R_593403754,1,0.0,"(0.641, 36.8]"
R_611979988,1,0.0,"(0.641, 36.8]"
R_470126561,1,0.0,"(0.641, 36.8]"
R_261895262,1,0.0,"(0.641, 36.8]"
R_166244463,1,0.0,"(0.641, 36.8]"
R_360521076,1,0.0,"(0.641, 36.8]"
R_83496508,1,0.0,"(0.641, 36.8]"
R_206403,5,0.0,"(0.641, 36.8]"
R_316690542,4,0.0,"(0.641, 36.8]"
